date[dTt] r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2017-09-01T21:33:53 1.00902e+00 1.44501e+00 -2.51584e-05 9.12426e+00 7.53914e-12 4.30066e+02 -8.74175e+00 -1.47355e+00 2.80512e+00 -4.43531e-02 -2.52888e+00 
2017-09-01T21:43:53 1.00902e+00 1.44501e+00 -2.51292e-05 9.11516e+00 7.53970e-12 4.30405e+02 -8.81179e+00 -1.53196e+00 2.80738e+00 -4.40841e-02 -2.53039e+00 
2017-09-01T21:53:53 1.00902e+00 1.44501e+00 -2.51000e-05 9.10539e+00 7.54026e-12 4.30748e+02 -8.88084e+00 -1.59307e+00 2.80961e+00 -4.38319e-02 -2.53177e+00 
2017-09-01T22:03:53 1.00902e+00 1.44501e+00 -2.50708e-05 9.09494e+00 7.54083e-12 4.31097e+02 -8.94887e+00 -1.65690e+00 2.81182e+00 -4.36068e-02 -2.53300e+00 
2017-09-01T22:13:53 1.00902e+00 1.44500e+00 -2.50416e-05 9.08385e+00 7.54144e-12 4.31450e+02 -9.01587e+00 -1.72348e+00 2.81401e+00 -4.34206e-02 -2.53411e+00 
2017-09-01T22:23:53 1.00901e+00 1.44500e+00 -2.50124e-05 9.07216e+00 7.54210e-12 4.31808e+02 -9.08182e+00 -1.79286e+00 2.81618e+00 -4.32842e-02 -2.53511e+00 
2017-09-01T22:33:53 1.00901e+00 1.44500e+00 -2.49832e-05 9.05992e+00 7.54282e-12 4.32172e+02 -9.14670e+00 -1.86509e+00 2.81833e+00 -4.32058e-02 -2.53603e+00 
2017-09-01T22:43:53 1.00901e+00 1.44500e+00 -2.49540e-05 9.04718e+00 7.54359e-12 4.32541e+02 -9.21053e+00 -1.94027e+00 2.82045e+00 -4.31890e-02 -2.53688e+00 
2017-09-01T22:53:53 1.00901e+00 1.44500e+00 -2.49248e-05 9.03397e+00 7.54439e-12 4.32915e+02 -9.27333e+00 -2.01850e+00 2.82255e+00 -4.32306e-02 -2.53770e+00 
2017-09-01T23:03:53 1.00901e+00 1.44500e+00 -2.48956e-05 9.02030e+00 7.54519e-12 4.33294e+02 -9.33512e+00 -2.09987e+00 2.82462e+00 -4.33218e-02 -2.53849e+00 
2017-09-01T23:13:53 1.00901e+00 1.44499e+00 -2.48664e-05 9.00619e+00 7.54599e-12 4.33679e+02 -9.39593e+00 -2.18444e+00 2.82664e+00 -4.34509e-02 -2.53922e+00 
2017-09-01T23:23:53 1.00900e+00 1.44499e+00 -2.48372e-05 8.99161e+00 7.54675e-12 4.34068e+02 -9.45579e+00 -2.27227e+00 2.82861e+00 -4.36019e-02 -2.53984e+00 
2017-09-01T23:33:53 1.00900e+00 1.44499e+00 -2.48080e-05 8.97654e+00 7.54745e-12 4.34463e+02 -9.51472e+00 -2.36338e+00 2.83051e+00 -4.37615e-02 -2.54032e+00 
2017-09-01T23:43:53 1.00900e+00 1.44499e+00 -2.47788e-05 8.96096e+00 7.54807e-12 4.34863e+02 -9.57275e+00 -2.45779e+00 2.83234e+00 -4.39162e-02 -2.54063e+00 
2017-09-01T23:53:53 1.00900e+00 1.44499e+00 -2.47496e-05 8.94483e+00 7.54859e-12 4.35269e+02 -9.62986e+00 -2.55550e+00 2.83410e+00 -4.40534e-02 -2.54074e+00 
2017-09-02T00:03:53 1.00900e+00 1.44499e+00 -2.47204e-05 8.92814e+00 7.54892e-12 4.35680e+02 -9.68606e+00 -2.65651e+00 2.83577e+00 -4.41735e-02 -2.54064e+00 
2017-09-02T00:13:54 1.00900e+00 1.44499e+00 -2.46912e-05 8.91087e+00 7.54897e-12 4.36096e+02 -9.74130e+00 -2.76081e+00 2.83734e+00 -4.43039e-02 -2.54033e+00 
2017-09-02T00:23:54 1.00899e+00 1.44498e+00 -2.46620e-05 8.89302e+00 7.54868e-12 4.36519e+02 -9.79556e+00 -2.86844e+00 2.83883e+00 -4.44933e-02 -2.53983e+00 
2017-09-02T00:33:54 1.00899e+00 1.44498e+00 -2.46327e-05 8.87463e+00 7.54796e-12 4.36949e+02 -9.84880e+00 -2.97944e+00 2.84020e+00 -4.47735e-02 -2.53920e+00 
2017-09-02T00:43:53 1.00899e+00 1.44498e+00 -2.46036e-05 8.85572e+00 7.54678e-12 4.37384e+02 -9.90101e+00 -3.09394e+00 2.84145e+00 -4.51462e-02 -2.53848e+00 
2017-09-02T00:53:53 1.00899e+00 1.44498e+00 -2.45744e-05 8.83641e+00 7.54515e-12 4.37827e+02 -9.95215e+00 -3.21203e+00 2.84256e+00 -4.55900e-02 -2.53766e+00 
2017-09-02T01:03:53 1.00899e+00 1.44498e+00 -2.45452e-05 8.81653e+00 7.54311e-12 4.38276e+02 -1.00022e+01 -3.33381e+00 2.84353e+00 -4.60855e-02 -2.53672e+00 
2017-09-02T01:13:53 1.00899e+00 1.44498e+00 -2.45159e-05 8.79568e+00 7.54069e-12 4.38732e+02 -1.00509e+01 -3.45924e+00 2.84435e+00 -4.66266e-02 -2.53566e+00 
2017-09-02T01:23:53 1.00898e+00 1.44497e+00 -2.44867e-05 8.77329e+00 7.53795e-12 4.39192e+02 -1.00982e+01 -3.58822e+00 2.84503e+00 -4.72155e-02 -2.53449e+00 
2017-09-02T01:33:53 1.00898e+00 1.44497e+00 -2.44575e-05 8.74902e+00 7.53492e-12 4.39656e+02 -1.01441e+01 -3.72063e+00 2.84558e+00 -4.78508e-02 -2.53320e+00 
2017-09-02T01:43:53 1.00898e+00 1.44497e+00 -2.44283e-05 8.72287e+00 7.53162e-12 4.40123e+02 -1.01884e+01 -3.85639e+00 2.84603e+00 -4.85179e-02 -2.53184e+00 
2017-09-02T01:53:53 1.00898e+00 1.44497e+00 -2.43991e-05 8.69521e+00 7.52806e-12 4.40595e+02 -1.02311e+01 -3.99539e+00 2.84639e+00 -4.91871e-02 -2.53033e+00 
2017-09-02T02:03:53 1.00898e+00 1.44497e+00 -2.43699e-05 8.66661e+00 7.52428e-12 4.41073e+02 -1.02723e+01 -4.13749e+00 2.84667e+00 -4.98208e-02 -2.52856e+00 
2017-09-02T02:13:53 1.00898e+00 1.44497e+00 -2.43407e-05 8.63755e+00 7.52027e-12 4.41557e+02 -1.03119e+01 -4.28250e+00 2.84687e+00 -5.03787e-02 -2.52643e+00 
2017-09-02T02:23:53 1.00897e+00 1.44496e+00 -2.43115e-05 8.60825e+00 7.51600e-12 4.42047e+02 -1.03497e+01 -4.43014e+00 2.84696e+00 -5.08494e-02 -2.52396e+00 
2017-09-02T02:33:53 1.00897e+00 1.44496e+00 -2.42823e-05 8.57873e+00 7.51144e-12 4.42544e+02 -1.03857e+01 -4.58015e+00 2.84692e+00 -5.12508e-02 -2.52125e+00 
2017-09-02T02:43:53 1.00897e+00 1.44496e+00 -2.42531e-05 8.54887e+00 7.50649e-12 4.43048e+02 -1.04199e+01 -4.73235e+00 2.84671e+00 -5.16020e-02 -2.51842e+00 
2017-09-02T02:53:53 1.00897e+00 1.44496e+00 -2.42239e-05 8.51855e+00 7.50108e-12 4.43558e+02 -1.04523e+01 -4.88662e+00 2.84632e+00 -5.19190e-02 -2.51551e+00 
2017-09-02T03:03:53 1.00897e+00 1.44496e+00 -2.41947e-05 8.48765e+00 7.49514e-12 4.44073e+02 -1.04829e+01 -5.04290e+00 2.84576e+00 -5.22129e-02 -2.51256e+00 
2017-09-02T03:13:53 1.00897e+00 1.44496e+00 -2.41655e-05 8.45608e+00 7.48864e-12 4.44594e+02 -1.05117e+01 -5.20110e+00 2.84503e+00 -5.24900e-02 -2.50955e+00 
2017-09-02T03:23:53 1.00896e+00 1.44495e+00 -2.41363e-05 8.42383e+00 7.48155e-12 4.45119e+02 -1.05389e+01 -5.36107e+00 2.84414e+00 -5.27545e-02 -2.50645e+00 
2017-09-02T03:33:53 1.00896e+00 1.44495e+00 -2.41071e-05 8.39089e+00 7.47383e-12 4.45649e+02 -1.05646e+01 -5.52260e+00 2.84310e+00 -5.30092e-02 -2.50325e+00 
2017-09-02T03:43:54 1.00896e+00 1.44495e+00 -2.40779e-05 8.35733e+00 7.46546e-12 4.46183e+02 -1.05886e+01 -5.68549e+00 2.84191e+00 -5.32596e-02 -2.49990e+00 
2017-09-02T03:53:54 1.00896e+00 1.44495e+00 -2.40487e-05 8.32320e+00 7.45641e-12 4.46720e+02 -1.06112e+01 -5.84961e+00 2.84058e+00 -5.35087e-02 -2.49637e+00 
2017-09-02T04:03:54 1.00896e+00 1.44495e+00 -2.40195e-05 8.28857e+00 7.44669e-12 4.47260e+02 -1.06323e+01 -6.01494e+00 2.83912e+00 -5.37655e-02 -2.49261e+00 
2017-09-02T04:13:54 1.00896e+00 1.44495e+00 -2.39903e-05 8.25336e+00 7.43633e-12 4.47803e+02 -1.06519e+01 -6.18151e+00 2.83752e+00 -5.40407e-02 -2.48856e+00 
2017-09-02T04:23:53 1.00895e+00 1.44494e+00 -2.39611e-05 8.21740e+00 7.42534e-12 4.48351e+02 -1.06703e+01 -6.34938e+00 2.83578e+00 -5.43621e-02 -2.48420e+00 
2017-09-02T04:33:53 1.00895e+00 1.44494e+00 -2.39319e-05 8.18045e+00 7.41375e-12 4.48902e+02 -1.06874e+01 -6.51857e+00 2.83388e+00 -5.47624e-02 -2.47956e+00 
2017-09-02T04:43:53 1.00895e+00 1.44494e+00 -2.39027e-05 8.14233e+00 7.40158e-12 4.49460e+02 -1.07033e+01 -6.68910e+00 2.83179e+00 -5.52521e-02 -2.47468e+00 
2017-09-02T04:53:53 1.00895e+00 1.44494e+00 -2.38735e-05 8.10300e+00 7.38881e-12 4.50022e+02 -1.07183e+01 -6.86093e+00 2.82948e+00 -5.58052e-02 -2.46961e+00 
2017-09-02T05:03:53 1.00895e+00 1.44494e+00 -2.38443e-05 8.06259e+00 7.37546e-12 4.50589e+02 -1.07322e+01 -7.03400e+00 2.82695e+00 -5.63864e-02 -2.46438e+00 
2017-09-02T05:13:53 1.00895e+00 1.44494e+00 -2.38151e-05 8.02136e+00 7.36153e-12 4.51160e+02 -1.07451e+01 -7.20821e+00 2.82416e+00 -5.69684e-02 -2.45900e+00 
2017-09-02T05:23:53 1.00894e+00 1.44493e+00 -2.37859e-05 7.97961e+00 7.34705e-12 4.51733e+02 -1.07571e+01 -7.38340e+00 2.82113e+00 -5.75378e-02 -2.45348e+00 
2017-09-02T05:33:53 1.00894e+00 1.44493e+00 -2.37567e-05 7.93757e+00 7.33204e-12 4.52308e+02 -1.07684e+01 -7.55934e+00 2.81782e+00 -5.80867e-02 -2.44775e+00 
2017-09-02T05:43:53 1.00894e+00 1.44493e+00 -2.37275e-05 7.89540e+00 7.31654e-12 4.52883e+02 -1.07783e+01 -7.73570e+00 2.81424e+00 -5.86101e-02 -2.44166e+00 
2017-09-02T05:53:53 1.00894e+00 1.44493e+00 -2.36983e-05 7.85316e+00 7.30057e-12 4.53459e+02 -1.07863e+01 -7.91208e+00 2.81038e+00 -5.91036e-02 -2.43514e+00 
2017-09-02T06:03:53 1.00894e+00 1.44493e+00 -2.36691e-05 7.81083e+00 7.28412e-12 4.54035e+02 -1.07917e+01 -8.08806e+00 2.80625e+00 -5.95421e-02 -2.42824e+00 
2017-09-02T06:13:53 1.00894e+00 1.44493e+00 -2.36399e-05 7.76835e+00 7.26711e-12 4.54613e+02 -1.07945e+01 -8.26330e+00 2.80188e+00 -5.98885e-02 -2.42108e+00 
2017-09-02T06:23:53 1.00893e+00 1.44492e+00 -2.36107e-05 7.72565e+00 7.24943e-12 4.55191e+02 -1.07947e+01 -8.43757e+00 2.79726e+00 -6.01261e-02 -2.41379e+00 
2017-09-02T06:33:53 1.00893e+00 1.44492e+00 -2.35815e-05 7.68264e+00 7.23098e-12 4.55770e+02 -1.07930e+01 -8.61077e+00 2.79240e+00 -6.02637e-02 -2.40644e+00 
2017-09-02T06:43:53 1.00893e+00 1.44492e+00 -2.35523e-05 7.63925e+00 7.21169e-12 4.56349e+02 -1.07899e+01 -8.78291e+00 2.78726e+00 -6.03191e-02 -2.39907e+00 
2017-09-02T06:53:53 1.00893e+00 1.44492e+00 -2.35230e-05 7.59545e+00 7.19149e-12 4.56928e+02 -1.07858e+01 -8.95399e+00 2.78186e+00 -6.03042e-02 -2.39171e+00 
2017-09-02T07:03:53 1.00893e+00 1.44492e+00 -2.34938e-05 7.55125e+00 7.17037e-12 4.57505e+02 -1.07808e+01 -9.12398e+00 2.77618e+00 -6.02227e-02 -2.38437e+00 
2017-09-02T07:13:53 1.00893e+00 1.44492e+00 -2.34646e-05 7.50670e+00 7.14833e-12 4.58082e+02 -1.07749e+01 -9.29281e+00 2.77021e+00 -6.00820e-02 -2.37704e+00 
2017-09-02T07:23:54 1.00892e+00 1.44492e+00 -2.34354e-05 7.46186e+00 7.12543e-12 4.58656e+02 -1.07680e+01 -9.46029e+00 2.76398e+00 -5.98849e-02 -2.36971e+00 
2017-09-02T07:33:54 1.00892e+00 1.44491e+00 -2.34062e-05 7.41681e+00 7.10174e-12 4.59229e+02 -1.07599e+01 -9.62617e+00 2.75747e+00 -5.96420e-02 -2.36236e+00 
2017-09-02T07:43:54 1.00892e+00 1.44491e+00 -2.33770e-05 7.37165e+00 7.07738e-12 4.59800e+02 -1.07508e+01 -9.79017e+00 2.75071e+00 -5.93690e-02 -2.35490e+00 
2017-09-02T07:53:54 1.00892e+00 1.44491e+00 -2.33478e-05 7.32642e+00 7.05249e-12 4.60369e+02 -1.07407e+01 -9.95194e+00 2.74370e+00 -5.90610e-02 -2.34726e+00 
2017-09-02T08:03:54 1.00892e+00 1.44491e+00 -2.33186e-05 7.28120e+00 7.02724e-12 4.60936e+02 -1.07295e+01 -1.01112e+01 2.73645e+00 -5.86741e-02 -2.33936e+00 
2017-09-02T08:13:53 1.00892e+00 1.44491e+00 -2.32894e-05 7.23599e+00 7.00167e-12 4.61502e+02 -1.07173e+01 -1.02675e+01 2.72899e+00 -5.81661e-02 -2.33118e+00 
2017-09-02T08:23:53 1.00891e+00 1.44491e+00 -2.32602e-05 7.19083e+00 6.97580e-12 4.62064e+02 -1.07041e+01 -1.04207e+01 2.72134e+00 -5.75612e-02 -2.32269e+00 
2017-09-02T08:33:53 1.00891e+00 1.44490e+00 -2.32310e-05 7.14571e+00 6.94956e-12 4.62625e+02 -1.06896e+01 -1.05707e+01 2.71350e+00 -5.69250e-02 -2.31388e+00 
2017-09-02T08:43:53 1.00891e+00 1.44490e+00 -2.32018e-05 7.10067e+00 6.92290e-12 4.63182e+02 -1.06735e+01 -1.07173e+01 2.70549e+00 -5.63081e-02 -2.30477e+00 
2017-09-02T08:53:53 1.00891e+00 1.44490e+00 -2.31726e-05 7.05570e+00 6.89577e-12 4.63736e+02 -1.06555e+01 -1.08606e+01 2.69729e+00 -5.57409e-02 -2.29543e+00 
2017-09-02T09:03:53 1.00891e+00 1.44490e+00 -2.31434e-05 7.01086e+00 6.86816e-12 4.64285e+02 -1.06355e+01 -1.10005e+01 2.68889e+00 -5.52301e-02 -2.28590e+00 
2017-09-02T09:13:53 1.00891e+00 1.44490e+00 -2.31142e-05 6.96619e+00 6.84007e-12 4.64831e+02 -1.06133e+01 -1.11370e+01 2.68030e+00 -5.47715e-02 -2.27621e+00 
2017-09-02T09:23:53 1.00890e+00 1.44490e+00 -2.30850e-05 6.92175e+00 6.81152e-12 4.65371e+02 -1.05893e+01 -1.12702e+01 2.67152e+00 -5.43634e-02 -2.26638e+00 
2017-09-02T09:33:53 1.00890e+00 1.44489e+00 -2.30558e-05 6.87760e+00 6.78253e-12 4.65906e+02 -1.05637e+01 -1.13998e+01 2.66255e+00 -5.39988e-02 -2.25640e+00 
2017-09-02T09:43:53 1.00890e+00 1.44489e+00 -2.30266e-05 6.83381e+00 6.75313e-12 4.66436e+02 -1.05368e+01 -1.15258e+01 2.65343e+00 -5.36757e-02 -2.24629e+00 
2017-09-02T09:53:53 1.00890e+00 1.44489e+00 -2.29974e-05 6.79044e+00 6.72334e-12 4.66959e+02 -1.05088e+01 -1.16482e+01 2.64415e+00 -5.33872e-02 -2.23604e+00 
2017-09-02T10:03:53 1.00890e+00 1.44489e+00 -2.29682e-05 6.74750e+00 6.69318e-12 4.67476e+02 -1.04799e+01 -1.17667e+01 2.63474e+00 -5.31269e-02 -2.22563e+00 
2017-09-02T10:13:53 1.00890e+00 1.44489e+00 -2.29390e-05 6.70500e+00 6.66268e-12 4.67986e+02 -1.04500e+01 -1.18812e+01 2.62520e+00 -5.28882e-02 -2.21506e+00 
2017-09-02T10:23:53 1.00889e+00 1.44489e+00 -2.29098e-05 6.66292e+00 6.63189e-12 4.68489e+02 -1.04193e+01 -1.19917e+01 2.61554e+00 -5.26935e-02 -2.20430e+00 
2017-09-02T10:33:53 1.00889e+00 1.44488e+00 -2.28806e-05 6.62120e+00 6.60084e-12 4.68985e+02 -1.03878e+01 -1.20980e+01 2.60574e+00 -5.25851e-02 -2.19335e+00 
2017-09-02T10:43:53 1.00889e+00 1.44488e+00 -2.28514e-05 6.57976e+00 6.56957e-12 4.69474e+02 -1.03555e+01 -1.21999e+01 2.59580e+00 -5.25768e-02 -2.18222e+00 
2017-09-02T10:53:54 1.00889e+00 1.44488e+00 -2.28222e-05 6.53854e+00 6.53804e-12 4.69955e+02 -1.03226e+01 -1.22975e+01 2.58568e+00 -5.26308e-02 -2.17094e+00 
2017-09-02T11:03:54 1.00889e+00 1.44488e+00 -2.27930e-05 6.49747e+00 6.50625e-12 4.70429e+02 -1.02892e+01 -1.23905e+01 2.57536e+00 -5.26840e-02 -2.15954e+00 
2017-09-02T11:13:54 1.00889e+00 1.44488e+00 -2.27638e-05 6.45651e+00 6.47413e-12 4.70894e+02 -1.02553e+01 -1.24789e+01 2.56483e+00 -5.26850e-02 -2.14807e+00 
2017-09-02T11:23:54 1.00888e+00 1.44488e+00 -2.27346e-05 6.41561e+00 6.44164e-12 4.71350e+02 -1.02212e+01 -1.25627e+01 2.55406e+00 -5.26098e-02 -2.13655e+00 
2017-09-02T11:33:54 1.00888e+00 1.44487e+00 -2.27054e-05 6.37476e+00 6.40873e-12 4.71798e+02 -1.01869e+01 -1.26419e+01 2.54306e+00 -5.24576e-02 -2.12502e+00 
2017-09-02T11:43:54 1.00888e+00 1.44487e+00 -2.26762e-05 6.33396e+00 6.37533e-12 4.72237e+02 -1.01526e+01 -1.27165e+01 2.53182e+00 -5.22418e-02 -2.11351e+00 
2017-09-02T11:53:53 1.00888e+00 1.44487e+00 -2.26470e-05 6.29320e+00 6.34135e-12 4.72666e+02 -1.01184e+01 -1.27866e+01 2.52035e+00 -5.19789e-02 -2.10205e+00 
2017-09-02T12:03:53 1.00888e+00 1.44487e+00 -2.26152e-05 6.25251e+00 6.30665e-12 4.73087e+02 -1.00843e+01 -1.28523e+01 2.50866e+00 -5.16603e-02 -2.09069e+00 
2017-09-02T12:13:53 1.00888e+00 1.44487e+00 -2.25796e-05 6.21193e+00 6.27120e-12 4.73499e+02 -1.00503e+01 -1.29133e+01 2.49680e+00 -5.12499e-02 -2.07940e+00 
2017-09-02T12:23:53 1.00887e+00 1.44487e+00 -2.25440e-05 6.17148e+00 6.23494e-12 4.73901e+02 -1.00160e+01 -1.29697e+01 2.48478e+00 -5.06891e-02 -2.06809e+00 
2017-09-02T12:33:53 1.00887e+00 1.44487e+00 -2.25084e-05 6.13119e+00 6.19793e-12 4.74295e+02 -9.98075e+00 -1.30212e+01 2.47264e+00 -4.99455e-02 -2.05673e+00 
2017-09-02T12:43:53 1.00887e+00 1.44486e+00 -2.24727e-05 6.09105e+00 6.16026e-12 4.74681e+02 -9.94375e+00 -1.30679e+01 2.46034e+00 -4.91166e-02 -2.04528e+00 
2017-09-02T12:53:53 1.00887e+00 1.44486e+00 -2.24371e-05 6.05105e+00 6.12196e-12 4.75058e+02 -9.90423e+00 -1.31099e+01 2.44787e+00 -4.84370e-02 -2.03375e+00 
2017-09-02T13:03:53 1.00887e+00 1.44486e+00 -2.24015e-05 6.01120e+00 6.08316e-12 4.75427e+02 -9.86180e+00 -1.31473e+01 2.43518e+00 -4.80841e-02 -2.02215e+00 
2017-09-02T13:13:53 1.00887e+00 1.44486e+00 -2.23658e-05 5.97148e+00 6.04406e-12 4.75787e+02 -9.81659e+00 -1.31806e+01 2.42226e+00 -4.80055e-02 -2.01051e+00 
2017-09-02T13:23:53 1.00886e+00 1.44486e+00 -2.23302e-05 5.93196e+00 6.00483e-12 4.76139e+02 -9.76915e+00 -1.32106e+01 2.40910e+00 -4.80516e-02 -1.99886e+00 
2017-09-02T13:33:53 1.00886e+00 1.44486e+00 -2.22946e-05 5.89271e+00 5.96561e-12 4.76483e+02 -9.72022e+00 -1.32367e+01 2.39575e+00 -4.81215e-02 -1.98725e+00 
2017-09-02T13:43:53 1.00886e+00 1.44486e+00 -2.22590e-05 5.85381e+00 5.92644e-12 4.76818e+02 -9.67047e+00 -1.32563e+01 2.38225e+00 -4.81651e-02 -1.97577e+00 
2017-09-02T13:53:53 1.00886e+00 1.44485e+00 -2.22233e-05 5.81536e+00 5.88732e-12 4.77145e+02 -9.62041e+00 -1.32668e+01 2.36863e+00 -4.81618e-02 -1.96438e+00 
2017-09-02T14:03:53 1.00886e+00 1.44485e+00 -2.21877e-05 5.77743e+00 5.84824e-12 4.77463e+02 -9.57043e+00 -1.32675e+01 2.35495e+00 -4.81048e-02 -1.95295e+00 
2017-09-02T14:13:53 1.00886e+00 1.44485e+00 -2.21521e-05 5.74009e+00 5.80921e-12 4.77773e+02 -9.52080e+00 -1.32598e+01 2.34125e+00 -4.79996e-02 -1.94140e+00 
2017-09-02T14:23:53 1.00885e+00 1.44485e+00 -2.21164e-05 5.70337e+00 5.77027e-12 4.78075e+02 -9.47175e+00 -1.32467e+01 2.32756e+00 -4.78494e-02 -1.92971e+00 
2017-09-02T14:33:54 1.00885e+00 1.44485e+00 -2.20808e-05 5.66732e+00 5.73156e-12 4.78369e+02 -9.42349e+00 -1.32311e+01 2.31392e+00 -4.76628e-02 -1.91790e+00 
2017-09-02T14:43:54 1.00885e+00 1.44485e+00 -2.20452e-05 5.63193e+00 5.69318e-12 4.78655e+02 -9.37621e+00 -1.32146e+01 2.30036e+00 -4.74552e-02 -1.90603e+00 
2017-09-02T14:53:54 1.00885e+00 1.44485e+00 -2.20095e-05 5.59725e+00 5.65520e-12 4.78933e+02 -9.33001e+00 -1.31978e+01 2.28688e+00 -4.71978e-02 -1.89418e+00 
2017-09-02T15:03:54 1.00885e+00 1.44484e+00 -2.19739e-05 5.56328e+00 5.61769e-12 4.79203e+02 -9.28493e+00 -1.31806e+01 2.27353e+00 -4.67971e-02 -1.88240e+00 
2017-09-02T15:13:54 1.00885e+00 1.44484e+00 -2.19383e-05 5.53004e+00 5.58066e-12 4.79463e+02 -9.24093e+00 -1.31632e+01 2.26031e+00 -4.61657e-02 -1.87077e+00 
2017-09-02T15:23:53 1.00884e+00 1.44484e+00 -2.19026e-05 5.49756e+00 5.54407e-12 4.79715e+02 -9.19791e+00 -1.31457e+01 2.24725e+00 -4.53141e-02 -1.85936e+00 
2017-09-02T15:33:53 1.00884e+00 1.44484e+00 -2.18670e-05 5.46581e+00 5.50790e-12 4.79957e+02 -9.15570e+00 -1.31277e+01 2.23437e+00 -4.43298e-02 -1.84824e+00 
2017-09-02T15:43:53 1.00884e+00 1.44484e+00 -2.18314e-05 5.43476e+00 5.47207e-12 4.80190e+02 -9.11415e+00 -1.31086e+01 2.22167e+00 -4.33015e-02 -1.83751e+00 
2017-09-02T15:53:53 1.00884e+00 1.44484e+00 -2.17958e-05 5.40434e+00 5.43653e-12 4.80413e+02 -9.07308e+00 -1.30877e+01 2.20913e+00 -4.22804e-02 -1.82718e+00 
2017-09-02T16:03:53 1.00884e+00 1.44484e+00 -2.17601e-05 5.37448e+00 5.40122e-12 4.80627e+02 -9.03234e+00 -1.30645e+01 2.19675e+00 -4.12857e-02 -1.81720e+00 
2017-09-02T16:13:53 1.00884e+00 1.44484e+00 -2.17245e-05 5.34509e+00 5.36613e-12 4.80832e+02 -8.99169e+00 -1.30389e+01 2.18451e+00 -4.03219e-02 -1.80750e+00 
2017-09-02T16:23:53 1.00883e+00 1.44483e+00 -2.16889e-05 5.31612e+00 5.33126e-12 4.81028e+02 -8.95091e+00 -1.30114e+01 2.17243e+00 -3.93900e-02 -1.79802e+00 
2017-09-02T16:33:53 1.00883e+00 1.44483e+00 -2.16532e-05 5.28752e+00 5.29661e-12 4.81215e+02 -8.90971e+00 -1.29823e+01 2.16053e+00 -3.84906e-02 -1.78870e+00 
2017-09-02T16:43:53 1.00883e+00 1.44483e+00 -2.16176e-05 5.25927e+00 5.26221e-12 4.81393e+02 -8.86788e+00 -1.29521e+01 2.14883e+00 -3.76226e-02 -1.77948e+00 
2017-09-02T16:53:53 1.00883e+00 1.44483e+00 -2.15820e-05 5.23138e+00 5.22807e-12 4.81562e+02 -8.82531e+00 -1.29205e+01 2.13737e+00 -3.67797e-02 -1.77032e+00 
2017-09-02T17:03:53 1.00883e+00 1.44483e+00 -2.15464e-05 5.20383e+00 5.19425e-12 4.81722e+02 -8.78204e+00 -1.28875e+01 2.12616e+00 -3.59487e-02 -1.76117e+00 
2017-09-02T17:13:53 1.00882e+00 1.44483e+00 -2.15107e-05 5.17664e+00 5.16074e-12 4.81873e+02 -8.73823e+00 -1.28525e+01 2.11521e+00 -3.51126e-02 -1.75196e+00 
2017-09-02T17:23:53 1.00882e+00 1.44483e+00 -2.14751e-05 5.14983e+00 5.12759e-12 4.82015e+02 -8.69417e+00 -1.28152e+01 2.10450e+00 -3.42562e-02 -1.74260e+00 
2017-09-02T17:33:53 1.00882e+00 1.44482e+00 -2.14395e-05 5.12342e+00 5.09482e-12 4.82148e+02 -8.65021e+00 -1.27752e+01 2.09399e+00 -3.33717e-02 -1.73294e+00 
2017-09-02T17:43:53 1.00882e+00 1.44482e+00 -2.14038e-05 5.09744e+00 5.06244e-12 4.82272e+02 -8.60666e+00 -1.27322e+01 2.08363e+00 -3.24605e-02 -1.72295e+00 
2017-09-02T17:53:53 1.00882e+00 1.44482e+00 -2.13682e-05 5.07193e+00 5.03046e-12 4.82386e+02 -8.56383e+00 -1.26861e+01 2.07336e+00 -3.15328e-02 -1.71275e+00 
2017-09-02T18:03:53 1.00882e+00 1.44482e+00 -2.13326e-05 5.04693e+00 4.99891e-12 4.82492e+02 -8.52197e+00 -1.26373e+01 2.06314e+00 -3.06024e-02 -1.70248e+00 
2017-09-02T18:13:54 1.00881e+00 1.44482e+00 -2.12969e-05 5.02248e+00 4.96780e-12 4.82588e+02 -8.48125e+00 -1.25865e+01 2.05296e+00 -2.96831e-02 -1.69227e+00 
2017-09-02T18:23:54 1.00881e+00 1.44482e+00 -2.12613e-05 4.99863e+00 4.93717e-12 4.82675e+02 -8.44180e+00 -1.25345e+01 2.04282e+00 -2.87852e-02 -1.68222e+00 
2017-09-02T18:33:54 1.00881e+00 1.44482e+00 -2.12257e-05 4.97542e+00 4.90703e-12 4.82752e+02 -8.40366e+00 -1.24821e+01 2.03272e+00 -2.79150e-02 -1.67236e+00 
2017-09-02T18:43:54 1.00881e+00 1.44481e+00 -2.11900e-05 4.95286e+00 4.87741e-12 4.82819e+02 -8.36684e+00 -1.24301e+01 2.02268e+00 -2.70754e-02 -1.66273e+00 
2017-09-02T18:53:54 1.00881e+00 1.44481e+00 -2.11544e-05 4.93096e+00 4.84834e-12 4.82877e+02 -8.33127e+00 -1.23789e+01 2.01267e+00 -2.62666e-02 -1.65332e+00 
2017-09-02T19:03:53 1.00881e+00 1.44481e+00 -2.11188e-05 4.90970e+00 4.81982e-12 4.82925e+02 -8.29680e+00 -1.23290e+01 2.00271e+00 -2.54863e-02 -1.64414e+00 
